,TOKEN,POS
5179,功,NOUN
5180,也,PART
5181,煥,VERB
5182,乎,PART
5183,其,PRON
5184,有,VERB
5185,文,NOUN
5186,章,NOUN
5187,舜,PROPN
5188,有,VERB
5189,臣,NOUN
5190,五,NUM
5191,人,NOUN
5192,而,CCONJ
5193,天,NOUN
5194,下,NOUN
5195,治,VERB
5196,武,PROPN
5197,王,NOUN
5198,曰,VERB
5199,予,PRON
5200,有,VERB
5201,亂,VERB
5202,臣,NOUN
5203,十,NUM
5204,人,NOUN
5205,孔子,PROPN
5206,曰,VERB
5207,才,NOUN
5208,難,ADV
5209,不,ADV
5210,其,PRON
5211,然,VERB
5212,乎,PART
5213,唐,PROPN
5214,虞,PROPN
5215,之,SCONJ
5216,際,NOUN
5217,於,ADP
5218,斯,PRON
5219,為,VERB
5220,盛,VERB
5221,有,VERB
5222,婦,NOUN
5223,人,NOUN
5224,焉,PART
5225,九,NUM
5226,人,NOUN
5227,而,PART
5228,已,PART
5229,三,NUM
5230,分,VERB
5231,天,NOUN
5232,下,NOUN
5233,有,VERB
5234,其,PRON
5235,二,NUM
5236,以,ADV
5237,服,VERB
5238,事,NOUN
5239,殷,PROPN
5240,周,PROPN
5241,之,SCONJ
5242,德,NOUN
5243,其,PRON
5244,可,AUX
5245,謂,VERB
5246,至,VERB
5247,德,NOUN
5248,也,PART
5249,已,PART
5250,矣,PART
5251,子,NOUN
5252,曰,VERB
5253,禹,PROPN
5254,吾,PRON
5255,無,VERB
5256,間,VERB
5257,然,PART
5258,矣,PART
5259,菲,ADV
5260,飲,VERB
5261,食,NOUN
5262,而,CCONJ
5263,致,VERB
5264,孝,NOUN
5265,乎,PART
5266,鬼,NOUN
5267,神,NOUN
5268,惡,VERB
5269,衣,NOUN
5270,服,NOUN
5271,而,CCONJ
5272,致,VERB
5273,美,NOUN
5274,乎,PART
5275,黻,NOUN
5276,冕,NOUN
5277,卑,VERB
5278,宮,NOUN
5279,室,NOUN
5280,而,CCONJ
5281,盡,VERB
5282,力,NOUN
5283,乎,ADP
5284,溝,NOUN
5285,恤,VERB
5286,禹,PROPN
5287,吾,PRON
5288,無,VERB
5289,間,NOUN
5290,然,PART
5291,矣,PART
5292,子罕,PROPN
5293,第,NOUN
5294,九,NUM
5295,子罕,PROPN
5296,言,VERB
5297,利,NOUN
5298,與,ADP
5299,命,NOUN
5300,與,ADP
5301,仁,NOUN
5302,達,VERB
5303,巷,NOUN
5304,黨,NOUN
5305,人,NOUN
5306,曰,VERB
5307,大,VERB
5308,哉,PART
5309,孔子,PROPN
5310,搏,VERB
5311,學,NOUN
5312,而,CCONJ
5313,無,VERB
5314,所,PART
5315,成,VERB
5316,名,NOUN
5317,子,NOUN
5318,聞,VERB
5319,之,PRON
5320,謂,VERB
5321,門,NOUN
5322,弟子,NOUN
5323,曰,VERB
5324,吾,PRON
5325,何,ADV
5326,執,VERB
5327,執,VERB
5328,御,VERB
5329,乎,PART
5330,執,VERB
5331,射,VERB
5332,乎,PART
5333,吾,PRON
5334,執,VERB
5335,御,VERB
5336,矣,PART
5337,子,NOUN
5338,曰,VERB
5339,麻,NOUN
5340,冕,NOUN
5341,禮,NOUN
5342,也,PART
5343,今,NOUN
5344,也,PART
5345,純,VERB
5346,儉,VERB
5347,吾,PRON
5348,從,VERB
5349,眾,NOUN
5350,拜,VERB
5351,下,VERB
5352,禮,NOUN
5353,也,PART
5354,今,NOUN
5355,拜,VERB
5356,乎,ADP
5357,上,NOUN
5358,泰,VERB
5359,也,PART
5360,雖,ADV
5361,遠,VERB
5362,眾,NOUN
5363,吾,PRON
5364,從,VERB
5365,下,NOUN
5366,子,PRON
5367,絕,VERB
5368,四,NUM
5369,毋,ADV
5370,意,VERB
5371,毋,ADV
5372,必,ADV
5373,毋,ADV
5374,固,ADV
5375,毋,ADV
5376,我,PRON
5377,子,NOUN
5378,畏,VERB
5379,於,ADP
5380,匡,PROPN
5381,曰,VERB
5382,文,PROPN
5383,王,NOUN
5384,既,ADV
5385,沒,VERB
5386,文,NOUN
5387,不,ADV
5388,在,VERB
5389,茲,PRON
5390,乎,PART
5391,天,NOUN
5392,之,SCONJ
5393,章,NOUN
5394,喪,NOUN
5395,斯,PRON
5396,文,NOUN
5397,也,PART
5398,後,NOUN
5399,死,VERB
5400,者,PART
5401,不,ADV
5402,得,VERB
5403,與,VERB
5404,於,ADP
5405,斯,PRON
5406,文,NOUN
5407,也,PART
5408,天,NOUN
5409,之,SCONJ
5410,未,ADV
5411,喪,VERB
5412,斯,PRON
5413,文,NOUN
5414,也,PART
5415,匡,VERB
5416,人,NOUN
5417,其,PART
5418,如,VERB
5419,予,PRON
5420,何,PRON
5421,大,VERB
5422,宰,NOUN
5423,問,VERB
5424,於,ADP
5425,子貢,PROPN
5426,曰,VERB
5427,夫子,NOUN
5428,聖,NOUN
5429,者,PART
5430,與,ADP
5431,何,ADV
5432,其,PRON
5433,多,VERB
5434,能,NOUN
5435,也,PART
5436,子貢,PROPN
5437,曰,VERB
5438,固,ADV
5439,天,NOUN
5440,縱,VERB
5441,之,PRON
5442,將,NOUN
5443,聖,NOUN
5444,又,ADV
5445,多,VERB
5446,能,NOUN
5447,也,PART
5448,子,NOUN
5449,聞,VERB
5450,之,PRON
5451,曰,VERB
5452,大,VERB
5453,宰,NOUN
5454,知,VERB
5455,我,PRON
5456,乎,PART
5457,吾,PRON
5458,少,VERB
5459,也,PART
5460,賤,VERB
5461,故,ADV
5462,多,ADV
5463,能,AUX
5464,鄙,VERB
5465,事,NOUN
5466,君子,NOUN
5467,多,VERB
5468,乎,PART
5469,哉,PART
5470,不,ADV
5471,多,VERB
5472,也,PART
5473,牢,PROPN
5474,曰,VERB
5475,子,NOUN
5476,云,VERB
5477,吾,PRON
5478,不,ADV
5479,試,VERB
5480,故,NOUN
5481,藝,NOUN
5482,子,NOUN
5483,曰,VERB
5484,吾,PRON
5485,有,VERB
5486,知,VERB
5487,乎,PART
5488,哉,PART
5489,無,VERB
5490,知,VERB
5491,也,PART
5492,有,VERB
5493,鄙,NOUN
5494,夫,PART
5495,問,VERB
5496,於,ADP
5497,我,PRON
5498,空,VERB
5499,空,VERB
5500,如,PART
5501,也,PART
5502,我,PRON
5503,叩,VERB
5504,其,PRON
5505,兩,NOUN
5506,端,NOUN
5507,而,CCONJ
5508,竭,VERB
5509,焉,PART
5510,子,NOUN
5511,曰,VERB
5512,鳳,NOUN
5513,鳥,NOUN
5514,不,ADV
5515,至,VERB
5516,河,NOUN
5517,不,ADV
5518,出,VERB
5519,圖,NOUN
5520,吾,PRON
5521,已,VERB
5522,矣,PART
5523,乎,PART
5524,子,PRON
5525,見,VERB
5526,齊,VERB
5527,衰,NOUN
5528,者,PART
5529,冕,NOUN
5530,衣,NOUN
5531,裳,NOUN
5532,者,PART
5533,與,ADP
5534,瞽,VERB
5535,者,PART
5536,見,VERB
5537,之,PRON
5538,雖,ADV
5539,少,VERB
5540,必,ADV
5541,作,VERB
5542,過,VERB
5543,之,PRON
5544,必,ADV
5545,趨,VERB
5546,顏,PROPN
5547,淵,PROPN
5548,喟,VERB
5549,然,PART
5550,歎,ADV
5551,曰,VERB
5552,仰,VERB
5553,之,PRON
5554,彌,ADV
5555,高,VERB
5556,鑽,VERB
5557,之,PRON
5558,彌,ADV
5559,堅,VERB
5560,瞻,VERB
5561,之,PRON
5562,在,VERB
5563,前,NOUN
5564,忽,ADV
5565,焉,ADV
5566,在,VERB
5567,後,NOUN
5568,夫子,NOUN
5569,循,VERB
5570,循,VERB
5571,然,PART
5572,善,VERB
5573,誘,VERB
5574,人,NOUN
5575,搏,VERB
5576,我,PRON
5577,以,VERB
5578,文,NOUN
5579,約,VERB
5580,我,PRON
5581,以,VERB
5582,禮,NOUN
5583,欲,AUX
5584,罷,VERB
5585,不,ADV
5586,能,AUX
5587,既,ADV
5588,竭,VERB
5589,吾,PRON
5590,才,NOUN
5591,如,VERB
5592,有,VERB
5593,所,PART
5594,立,VERB
5595,卓,PROPN
5596,爾,PRON
5597,雖,ADV
5598,欲,AUX
5599,從,VERB
5600,之,PRON
5601,末,VERB
5602,由,VERB
5603,也,PART
5604,已,PART
5605,子,NOUN
5606,疾,NOUN
5607,病,VERB
5608,子路,PROPN
5609,使,VERB
5610,門,NOUN
5611,人,NOUN
5612,為,ADP
5613,臣,NOUN
5614,病,VERB
5615,聞,VERB
5616,曰,VERB
5617,久,VERB
5618,矣,PART
5619,哉,PART
5620,由,PROPN
5621,之,SCONJ
5622,行,VERB
5623,詐,VERB
5624,也,PART
5625,無,VERB
5626,臣,NOUN
5627,而,CCONJ
5628,為,VERB
5629,有,VERB
5630,臣,NOUN
5631,吾,PRON
5632,誰,PRON
5633,欺,VERB
5634,欺,VERB
5635,天,NOUN
5636,乎,PART
5637,且,ADV
5638,予,PRON
5639,與,ADP
5640,其,PRON
5641,死,VERB
5642,於,ADP
5643,臣,NOUN
5644,之,SCONJ
5645,手,NOUN
5646,也,PART
5647,無,VERB
5648,甯,NOUN
5649,死,VERB
5650,於,ADP
5651,二,NUM
5652,三,NUM
5653,子,NOUN
5654,之,SCONJ
5655,手,NOUN
5656,乎,PART
5657,且,ADV
5658,予,PRON
5659,縱,ADV
5660,不,ADV
5661,得,VERB
5662,大,ADV
5663,葬,VERB
5664,予,PRON
5665,死,VERB
5666,於,ADP
5667,道,NOUN
5668,路,NOUN
5669,乎,PART
5670,子貢,PROPN
5671,曰,VERB
5672,有,VERB
5673,美,VERB
5674,玉,NOUN
5675,於,ADP
5676,斯,PRON
5677,韞,VERB
5678,櫝,NOUN
5679,而,CCONJ
5680,藏,VERB
5681,諸,PRON
5682,求,VERB
5683,善,VERB
5684,賈,NOUN
5685,而,CCONJ
5686,沽,VERB
5687,諸,PRON
5688,子,NOUN
5689,曰,VERB
5690,沽,VERB
5691,之,PRON
5692,哉,PART
5693,沽,VERB
5694,之,PRON
5695,哉,PART
5696,我,PRON
5697,待,VERB
5698,賈,NOUN
5699,者,PART
5700,也,PART
5701,子,PRON
5702,欲,AUX
5703,居,VERB
5704,九,NUM
5705,夷,NOUN
5706,或,PRON
5707,曰,VERB
5708,陋,VERB
5709,如,VERB
5710,之,PRON
5711,何,PRON
5712,子,NOUN
5713,曰,VERB
5714,君子,NOUN
5715,居,VERB
5716,之,PRON
5717,何,ADV
5718,陋,VERB
5719,之,PRON
5720,有,VERB
5721,子,NOUN
5722,曰,VERB
5723,吾,PRON
5724,自,ADP
5725,衛,PROPN
5726,反,VERB
5727,魯,PROPN
5728,然,ADV
5729,後,NOUN
5730,樂,VERB
5731,正,VERB
5732,雅,NOUN
5733,頌,NOUN
5734,各,ADV
5735,得,VERB
5736,其,PRON
5737,所,NOUN
5738,子,NOUN
5739,曰,VERB
5740,出,ADV
5741,則,ADV
5742,事,VERB
5743,公,NOUN
5744,卿,NOUN
5745,入,VERB
5746,則,ADV
5747,事,VERB
5748,父,NOUN
5749,兄,NOUN
5750,喪,NOUN
5751,事,NOUN
5752,不,ADV
5753,敢,AUX
5754,不,ADV
5755,勉,VERB
5756,不,ADV
5757,為,VERB
5758,酒,NOUN
5759,困,VERB
5760,何,ADV
5761,有,VERB
5762,於,ADP
5763,我,PRON
5764,哉,PART
5765,子,NOUN
5766,在,VERB
5767,川,NOUN
5768,上,NOUN
5769,曰,VERB
5770,逝,VERB
5771,者,PART
5772,如,VERB
5773,斯,PRON
5774,夫,NOUN
5775,不,ADV
5776,舍,VERB
5777,晝,NOUN
5778,夜,NOUN
5779,子,NOUN
5780,曰,VERB
5781,吾,PRON
5782,未,ADV
5783,見,VERB
5784,好,VERB
5785,德,NOUN
5786,如,VERB
5787,好,VERB
5788,色,NOUN
5789,者,PART
5790,也,PART
5791,子,NOUN
5792,曰,VERB
5793,譬,ADV
5794,如,VERB
5795,為,VERB
5796,山,NOUN
5797,未,ADV
5798,成,VERB
5799,一,NUM
5800,簣,NOUN
5801,止,VERB
5802,吾,PRON
5803,止,VERB
5804,也,PART
5805,譬,ADV
5806,如,VERB
5807,平,VERB
5808,地,NOUN
5809,雖,ADV
5810,覆,VERB
5811,一,NUM
5812,簣,NOUN
5813,進,VERB
5814,吾,PRON
5815,往,VERB
5816,也,PART
5817,子,NOUN
5818,曰,VERB
5819,語,VERB
5820,之,PRON
5821,而,CCONJ
5822,不,ADV
5823,惰,VERB
5824,者,PART
5825,其,PRON
5826,回,VERB
5827,也,PART
5828,與,PART
5829,子,NOUN
5830,謂,VERB
5831,顏,PROPN
5832,淵,PROPN
5833,曰,VERB
5834,惜,VERB
5835,乎,PART
5836,吾,PRON
5837,見,VERB
5838,其,PRON
5839,進,VERB
5840,也,PART
5841,吾,PRON
5842,未,ADV
5843,見,VERB
5844,其,PRON
5845,止,VERB
5846,也,PART
5847,子,NOUN
5848,曰,VERB
5849,苗,NOUN
5850,而,CCONJ
5851,不,ADV
5852,秀,VERB
5853,者,PART
5854,有,VERB
5855,矣,PART
5856,夫,PART
5857,秀,VERB
5858,而,CCONJ
5859,不,ADV
5860,實,VERB
5861,者,PART
5862,有,VERB
5863,矣,PART
5864,夫,PART
5865,子,NOUN
5866,曰,VERB
5867,後,NOUN
5868,生,NOUN
5869,可,AUX
5870,畏,VERB
5871,焉,PART
5872,知,VERB
5873,來,VERB
5874,者,PART
5875,之,SCONJ
5876,不,ADV
5877,如,VERB
5878,今,NOUN
5879,也,PART
5880,四十五十,NUM
5881,而,CCONJ
5882,無,VERB
5883,聞,VERB
5884,焉,PART
5885,斯,PRON
5886,亦,ADV
5887,不,ADV
5888,足,AUX
5889,畏,VERB
5890,也,PART
5891,已,VERB
5892,子,NOUN
5893,曰,VERB
5894,法,NOUN
5895,語,NOUN
5896,之,SCONJ
5897,言,NOUN
5898,能,AUX
5899,無,VERB
5900,從,VERB
5901,乎,PART
5902,改,VERB
5903,之,PRON
5904,為,VERB
5905,貴,NOUN
5906,巽,VERB
5907,與,ADP
5908,之,PRON
5909,言,NOUN
5910,能,AUX
5911,無,VERB
5912,說,VERB
5913,乎,PART
5914,繹,VERB
5915,之,PRON
5916,為,VERB
5917,貴,NOUN
5918,說,VERB
5919,而,CCONJ
5920,不,ADV
5921,繹,VERB
5922,從,VERB
5923,而,CCONJ
5924,不,ADV
5925,改,VERB
5926,吾,PRON
5927,末,VERB
5928,如,VERB
5929,之,PRON
5930,何,PRON
5931,也,PART
5932,已,PART
5933,矣,PART
5934,子,NOUN
5935,曰,VERB
5936,主,VERB
5937,忠,NOUN
5938,信,VERB
5939,毋,ADV
5940,友,VERB
5941,不,ADV
5942,如,VERB
5943,己,PRON
5944,者,PART
5945,過,ADV
5946,則,ADV
5947,勿,ADV
5948,憚,VERB
5949,改,VERB
5950,子,NOUN
5951,曰,VERB
5952,三,NUM
5953,軍,NOUN
5954,可,AUX
5955,奪,VERB
5956,師,NOUN
5957,也,PART
5958,匹,VERB
5959,夫,NOUN
5960,不,ADV
5961,可,AUX
5962,奪,VERB
5963,志,NOUN
5964,也,PART
5965,子,NOUN
5966,曰,VERB
5967,衣,VERB
5968,敝,VERB
5969,縕,NOUN
5970,袍,NOUN
5971,與,ADP
5972,衣,NOUN
5973,孤,VERB
5974,貉,NOUN
5975,者,PART
5976,立,VERB
5977,而,CCONJ
5978,不,ADV
5979,恥,VERB
5980,者,PART
5981,其,PRON
5982,由,PROPN
5983,也,PART
5984,與,PART
5985,不,ADV
5986,忮,VERB
5987,不,ADV
5988,求,VERB
5989,何,ADV
5990,用,VERB
5991,不,ADV
5992,臧,VERB
5993,子路,PROPN
5994,終,VERB
5995,身,NOUN
5996,誦,VERB
5997,之,PRON
5998,子,NOUN
5999,曰,VERB
6000,是,PRON
6001,道,NOUN
6002,也,PART
6003,何,ADV
6004,足,AUX
6005,以,VERB
6006,臧,VERB
6007,子,NOUN
6008,曰,VERB
6009,歲,NOUN
6010,寒,VERB
6011,然,ADV
6012,後,NOUN
6013,知,VERB
6014,松,NOUN
6015,柏,NOUN
6016,之,SCONJ
6017,後,NOUN
6018,彫,VERB
6019,也,PART
6020,子,NOUN
6021,曰,VERB
6022,知,VERB
6023,者,PART
6024,不,ADV
6025,惑,VERB
6026,仁,VERB
6027,者,PART
6028,不,ADV
6029,憂,VERB
6030,勇,VERB
6031,者,PART
6032,不,ADV
6033,懼,VERB
6034,子,NOUN
6035,曰,VERB
6036,可,AUX
6037,與,ADP
6038,共,VERB
6039,學,VERB
6040,未,ADV
6041,可,AUX
6042,與,ADP
6043,適,VERB
6044,道,NOUN
6045,可,AUX
6046,與,ADP
6047,適,VERB
6048,道,NOUN
6049,未,ADV
6050,可,AUX
6051,與,ADV
6052,立,VERB
6053,可,AUX
6054,與,ADV
6055,立,VERB
6056,未,ADV
6057,可,AUX
6058,與,ADP
6059,權,VERB
6060,唐,PROPN
6061,棣,PROPN
6062,之,SCONJ
6063,華,NOUN
6064,偏,VERB
6065,其,PRON
6066,反,VERB
6067,而,CCONJ
6068,豈,ADV
6069,不,ADV
6070,爾,VERB
6071,思,VERB
6072,室,NOUN
6073,是,PRON
6074,遠,VERB
6075,而,CCONJ
6076,子,NOUN
6077,曰,VERB
6078,未,ADV
6079,之,PRON
6080,思,VERB
6081,也,PART
6082,未,ADV
6083,何,ADV
6084,遠,VERB
6085,之,PRON
6086,有,VERB
6087,鄉,NOUN
6088,黨,NOUN
6089,第,NOUN
6090,十,NUM
6091,孔子,PROPN
6092,於,VERB
6093,鄉,NOUN
6094,黨,NOUN
6095,恂,VERB
6096,恂,VERB
6097,如,PART
6098,也,PART
6099,似,VERB
6100,不,ADV
6101,能,AUX
6102,言,VERB
6103,者,PART
6104,其,PRON
6105,在,VERB
6106,宗,NOUN
6107,廟,NOUN
6108,朝,NOUN
6109,廷,NOUN
6110,便,VERB
6111,便,VERB
6112,然,ADV
6113,唯,ADV
6114,謹,VERB
6115,爾,PRON
6116,朝,NOUN
6117,與,ADP
6118,下,NOUN
6119,大,VERB
6120,夫,NOUN
6121,言,VERB
6122,侃,VERB
6123,侃,VERB
6124,如,PART
6125,也,PART
6126,與,ADP
6127,上,NOUN
6128,大,VERB
6129,夫,NOUN
6130,言,VERB
6131,誾,VERB
6132,誾,VERB
6133,如,PART
6134,也,PART
6135,君,NOUN
6136,在,VERB
6137,踧,VERB
6138,踖,VERB
6139,如,PART
6140,也,PART
6141,與,VERB
6142,與,VERB
6143,如,PART
6144,也,PART
6145,君,NOUN
6146,召,VERB
6147,使,VERB
6148,擯,VERB
6149,色,NOUN
6150,勃,VERB
6151,如,PART
6152,也,PART
6153,足,NOUN
6154,躩,VERB
6155,如,PART
6156,也,PART
6157,揖,VERB
6158,所,PART
6159,與,ADP
6160,立,VERB
6161,左,NOUN
6162,右,NOUN
6163,手,NOUN
6164,衣,NOUN
6165,前,NOUN
6166,後,NOUN
6167,檐,VERB
6168,如,PART
6169,也,PART
6170,趨,VERB
6171,進,VERB
6172,翼,NOUN
6173,如,PART
6174,也,PART
6175,賓,NOUN
6176,退,VERB
6177,必,ADV
6178,復,VERB
6179,命,NOUN
6180,曰,VERB
6181,賓,NOUN
6182,不,ADV
6183,顧,VERB
6184,矣,PART
6185,入,VERB
6186,公,VERB
6187,門,NOUN
6188,鞠,VERB
6189,躬,NOUN
6190,如,VERB
6191,也,PART
6192,如,VERB
6193,不,ADV
6194,容,VERB
6195,立,VERB
6196,不,ADV
6197,中,VERB
6198,門,NOUN
6199,行,VERB
6200,不,ADV
6201,履,VERB
6202,閾,NOUN
6203,過,VERB
6204,位,NOUN
6205,色,NOUN
6206,勃,VERB
6207,如,PART
6208,也,PART
6209,足,NOUN
6210,躩,VERB
6211,如,PART
6212,也,PART
6213,其,PRON
6214,言,NOUN
6215,似,VERB
6216,不,ADV
6217,足,VERB
6218,者,PART
6219,攝,VERB
6220,齊,VERB
6221,升,VERB
6222,堂,NOUN
6223,鞠,VERB
6224,躬,NOUN
6225,如,VERB
6226,也,PART
6227,屏,VERB
6228,氣,NOUN
6229,似,VERB
6230,不,ADV
6231,息,VERB
6232,者,PART
6233,出,VERB
6234,降,VERB
6235,一,NUM
6236,等,NOUN
6237,逞,VERB
6238,顏,NOUN
6239,色,NOUN
6240,怡,VERB
6241,怡,VERB
6242,如,PART
6243,也,PART
6244,沒,VERB
6245,階,NOUN
6246,趨,VERB
6247,進,VERB
6248,翼,NOUN
6249,如,PART
6250,也,PART
6251,復,VERB
6252,其,PRON
6253,位,NOUN
6254,踧,VERB
6255,踖,VERB
6256,如,PART
6257,也,PART
6258,執,VERB
6259,圭,NOUN
6260,鞠,NOUN
6261,躬,NOUN
6262,如,VERB
6263,也,PART
6264,如,ADV
6265,不,ADV
6266,勝,VERB
6267,上,NOUN
6268,如,VERB
6269,揖,VERB
6270,下,NOUN
6271,如,VERB
6272,授,VERB
6273,勃,PROPN
6274,如,VERB
6275,戰,VERB
6276,色,NOUN
6277,足,AUX
6278,蹜,VERB
6279,蹜,VERB
6280,如,VERB
6281,有,VERB
6282,循,VERB
6283,享,VERB
6284,禮,NOUN
6285,有,VERB
6286,容,NOUN
6287,色,NOUN
6288,私,ADV
6289,覿,VERB
6290,愉,VERB
6291,愉,VERB
6292,如,PART
6293,也,PART
6294,君子,NOUN
6295,不,ADV
6296,以,VERB
6297,紺,NOUN
6298,緅,NOUN
6299,飾,VERB
6300,紅,NOUN
6301,紫,NOUN
6302,不,ADV
6303,以,ADV
6304,為,VERB
6305,褻,NOUN
6306,服,NOUN
6307,當,VERB
6308,暑,VERB
6309,袗,NOUN
6310,絺,NOUN
6311,綌,NOUN
6312,必,ADV
6313,表,VERB
6314,而,CCONJ
6315,出,VERB
6316,之,PRON
6317,緇,NOUN
6318,衣,NOUN
6319,羔,NOUN
6320,裘,NOUN
6321,素,NOUN
6322,衣,NOUN
6323,麑,NOUN
6324,裘,NOUN
6325,黃,NOUN
6326,衣,NOUN
6327,狐,NOUN
6328,裘,NOUN
6329,褻,NOUN
6330,裘,NOUN
6331,長,VERB
6332,短,VERB
6333,右,NOUN
6334,袂,NOUN
6335,必,ADV
6336,有,VERB
6337,寢,NOUN
6338,衣,NOUN
6339,長,VERB
6340,一,NUM
6341,身,NOUN
6342,有,VERB
6343,半,VERB
6344,厚,VERB
6345,以,ADV
6346,居,VERB
6347,去,VERB
6348,喪,NOUN
6349,無,VERB
6350,所,PART
6351,不,ADV
6352,佩,VERB
6353,非,ADV
6354,帷,NOUN
6355,裳,NOUN
6356,必,ADV
6357,殺,VERB
6358,之,PRON
6359,羔,NOUN
6360,裘,NOUN
6361,玄,NOUN
6362,冠,NOUN
6363,不,ADV
6364,以,ADV
6365,弔,VERB
6366,吉,VERB
6367,月,NOUN
6368,必,ADV
6369,朝,VERB
6370,服,NOUN
6371,而,CCONJ
6372,朝,VERB
6373,齊,PROPN
6374,必,ADV
6375,有,VERB
6376,明,VERB
6377,衣,NOUN
6378,布,PROPN
6379,必,ADV
6380,有,VERB
6381,寢,VERB
6382,衣,NOUN
6383,長,VERB
6384,一,NUM
6385,身,NOUN
6386,有,ADP
6387,半,VERB
6388,食,NOUN
6389,不,ADV
6390,厭,VERB
6391,精,VERB
6392,膾,NOUN
6393,不,ADV
6394,厭,VERB
6395,細,VERB
6396,食,VERB
6397,饐,VERB
6398,而,CCONJ
6399,餲,VERB
6400,魚,NOUN
6401,餒,VERB
6402,而,CCONJ
6403,肉,NOUN
6404,敗,VERB
6405,不,ADV
6406,食,VERB
6407,色,NOUN
6408,惡,VERB
6409,不,ADV
6410,食,VERB
6411,臭,NOUN
6412,惡,VERB
6413,不,ADV
6414,食,VERB
6415,失,VERB
6416,飪,VERB
6417,不,ADV
6418,食,VERB
6419,不,ADV
6420,時,NOUN
6421,不,ADV
6422,食,VERB
6423,割,VERB
6424,不,ADV
6425,正,VERB
6426,不,ADV
6427,食,VERB
6428,不,ADV
6429,得,VERB
6430,其,PRON
6431,醬,NOUN
6432,不,ADV
6433,食,VERB
6434,肉,NOUN
6435,雖,ADV
6436,多,ADV
6437,不,ADV
6438,使,VERB
6439,勝,VERB
6440,食,VERB
6441,氣,NOUN
6442,唯,ADV
6443,酒,NOUN
6444,無,VERB
6445,量,VERB
6446,不,ADV
6447,及,VERB
6448,亂,VERB
6449,沽,VERB
6450,酒,NOUN
6451,市,NOUN
6452,脯,NOUN
6453,不,ADV
6454,食,VERB
6455,不,ADV
6456,撤,VERB
6457,薑,NOUN
6458,食,NOUN
6459,不,ADV
6460,多,ADV
6461,食,NOUN
6462,祭,VERB
6463,於,ADP
6464,公,NOUN
6465,不,ADV
6466,宿,VERB
6467,肉,NOUN
6468,祭,VERB
6469,肉,NOUN
6470,不,ADV
6471,出,VERB
6472,三,NUM
6473,日,NOUN
6474,出,VERB
6475,三,NUM
6476,日,NOUN
6477,不,ADV
6478,食,VERB
6479,之,PRON
6480,矣,PART
6481,食,NOUN
6482,不,ADV
6483,語,VERB
6484,寢,NOUN
6485,不,ADV
6486,言,VERB
6487,雖,ADV
6488,疏,ADV
6489,食,VERB
6490,菜,NOUN
6491,羹,NOUN
6492,瓜,NOUN
6493,祭,NOUN
6494,必,ADV
6495,齊,VERB
6496,如,PART
6497,也,PART
6498,席,NOUN
6499,不,ADV
6500,正,VERB
6501,不,ADV
6502,坐,VERB
6503,鄉,NOUN
6504,人,NOUN
6505,飲,VERB
6506,酒,NOUN
6507,杖,VERB
6508,者,PART
6509,出,VERB
6510,斯,ADV
6511,出,VERB
6512,矣,PART
6513,鄉,NOUN
6514,人,NOUN
6515,儺,VERB
6516,朝,NOUN
6517,服,VERB
6518,而,CCONJ
6519,立,VERB
6520,於,ADP
6521,阼,NOUN
6522,階,NOUN
6523,問,VERB
6524,人,NOUN
6525,於,ADP
6526,他,PRON
6527,邦,NOUN
6528,再,ADV
6529,拜,VERB
6530,而,CCONJ
6531,送,VERB
6532,之,PRON
6533,康子,PROPN
6534,饋,VERB
6535,藥,NOUN
6536,拜,VERB
6537,而,CCONJ
6538,受,VERB
6539,之,PRON
6540,曰,VERB
6541,丘,PROPN
6542,未,ADV
6543,達,VERB
6544,不,ADV
6545,敢,AUX
6546,嘗,VERB
6547,廄,NOUN
6548,焚,VERB
6549,子,NOUN
6550,退,VERB
6551,朝,NOUN
6552,曰,VERB
6553,傷,VERB
6554,人,NOUN
6555,乎,PART
6556,不,ADV
6557,問,VERB
6558,馬,NOUN
6559,君,NOUN
6560,賜,VERB
6561,食,NOUN
6562,必,ADV
6563,正,VERB
6564,席,NOUN
6565,先,NOUN
6566,嘗,VERB
6567,之,PRON
6568,君,NOUN
6569,賜,VERB
6570,腥,NOUN
6571,必,ADV
6572,熟,VERB
6573,而,CCONJ
6574,薦,VERB
6575,之,PRON
6576,君,NOUN
6577,賜,VERB
6578,生,NOUN
6579,必,ADV
6580,畜,VERB
6581,之,PRON
6582,侍,VERB
6583,食,NOUN
6584,於,ADP
6585,君,NOUN
6586,君,NOUN
6587,祭,VERB
6588,先,NOUN
6589,飯,NOUN
6590,疾,VERB
6591,君,NOUN
6592,視,VERB
6593,之,PRON
6594,東,NOUN
6595,首,NOUN
6596,加,VERB
6597,朝,NOUN
6598,服,NOUN
6599,拖,VERB
6600,紳,NOUN
6601,君,NOUN
6602,命,VERB
6603,召,VERB
6604,不,ADV
6605,俟,VERB
6606,駕,NOUN
6607,行,VERB
6608,矣,PART
6609,入,VERB
6610,大,VERB
6611,廟,NOUN
6612,每,ADV
6613,事,NOUN
6614,問,VERB
6615,朋,NOUN
6616,友,NOUN
6617,死,VERB
6618,無,VERB
6619,所,PART
6620,歸,VERB
6621,曰,VERB
6622,於,ADP
6623,我,PRON
6624,殯,VERB
6625,朋,NOUN
6626,友,NOUN
6627,之,SCONJ
6628,饋,VERB
6629,雖,ADV
6630,車,NOUN
6631,馬,NOUN
6632,非,ADV
