,TOKEN,POS
52595,生,VERB
52596,子,NOUN
52597,越,PROPN
52598,椒,PROPN
52599,子,NOUN
52600,文,PROPN
52601,曰,VERB
52602,必,ADV
52603,杀,VERB
52604,之,PRON
52605,是,PRON
52606,子,NOUN
52607,也,PART
52608,熊,NOUN
52609,虎,NOUN
52610,之,SCONJ
52611,状,NOUN
52612,而,CCONJ
52613,豺,NOUN
52614,狼,NOUN
52615,之,SCONJ
52616,声,NOUN
52617,弗,ADV
52618,杀,VERB
52619,必,ADV
52620,灭,VERB
52621,若敖,PROPN
52622,氏,NOUN
52623,矣,PART
52624,谚,PROPN
52625,曰,VERB
52626,‘,NOUN
52627,狼,NOUN
52628,子,NOUN
52629,野,NOUN
52630,心,NOUN
52631,’,VERB
52632,是,PRON
52633,乃,ADV
52634,狼,NOUN
52635,也,PART
52636,其,PRON
52637,可,AUX
52638,畜,VERB
52639,乎,PART
52640,子良,PROPN
52641,不,ADV
52642,可,AUX
52643,子,VERB
52644,文,PROPN
52645,以,ADV
52646,为,VERB
52647,大,VERB
52648,戚,NOUN
52649,及,VERB
52650,将,NOUN
52651,死,VERB
52652,聚,VERB
52653,其,PRON
52654,族,NOUN
52655,曰,VERB
52656,椒,PROPN
52657,也,PART
52658,知,VERB
52659,政,NOUN
52660,乃,ADV
52661,速,ADV
52662,行,VERB
52663,矣,PART
52664,无,NOUN
52665,及,VERB
52666,于,ADP
52667,难,NOUN
52668,且,ADV
52669,泣,VERB
52670,曰,VERB
52671,鬼,NOUN
52672,犹,NOUN
52673,求,VERB
52674,食,NOUN
52675,若敖,PROPN
52676,氏,NOUN
52677,之,SCONJ
52678,鬼,NOUN
52679,不,ADV
52680,其,PRON
52681,馁,NOUN
52682,而,CCONJ
52683,及,ADP
52684,令,NOUN
52685,尹,PROPN
52686,子文,PROPN
52687,卒,VERB
52688,斗,PROPN
52689,般,PROPN
52690,为,ADV
52691,令,VERB
52692,尹,NOUN
52693,子,NOUN
52694,越,PROPN
52695,为,VERB
52696,司,NOUN
52697,马,NOUN
52698,蒍,NOUN
52699,贾,NOUN
52700,为,ADV
52701,工,NOUN
52702,正,VERB
52703,谮,NOUN
52704,子,NOUN
52705,扬,NOUN
52706,而,CCONJ
52707,杀,VERB
52708,之,PRON
52709,子,NOUN
52710,越,PROPN
52711,为,ADV
52712,令,VERB
52713,尹,PROPN
52714,己,PRON
52715,为,PROPN
52716,司马,NOUN
52717,子,NOUN
52718,越,PROPN
52719,又,ADV
52720,恶,VERB
52721,之,PRON
52722,乃,ADV
52723,以,VERB
52724,若敖,PROPN
52725,氏,NOUN
52726,之,SCONJ
52727,族,NOUN
52728,圄,NOUN
52729,伯,NOUN
52730,嬴,PROPN
52731,于,ADP
52732,尞,NOUN
52733,阳,NOUN
52734,而,CCONJ
52735,杀,VERB
52736,之,PRON
52737,遂,ADV
52738,处,VERB
52739,烝,VERB
52740,野,NOUN
52741,将,ADV
52742,攻,VERB
52743,王,NOUN
52744,王,NOUN
52745,以,VERB
52746,三,NUM
52747,王,NOUN
52748,之,SCONJ
52749,子,NOUN
52750,为,ADV
52751,质,VERB
52752,焉,ADV
52753,弗,ADV
52754,受,VERB
52755,师,VERB
52756,于,ADP
52757,漳,PROPN
52758,澨,NOUN
52759,秋,NOUN
52760,七,NUM
52761,月,NOUN
52762,戊戌,NUM
52763,楚子,PROPN
52764,与,PROPN
52765,若敖,PROPN
52766,氏,NOUN
52767,战,VERB
52768,于,ADP
52769,皋浒,PROPN
52770,伯棼,PROPN
52771,射,VERB
52772,王,NOUN
52773,汰,NOUN
52774,辀,NOUN
52775,及,VERB
52776,鼓,NOUN
52777,跗,NOUN
52778,著,VERB
52779,于,ADP
52780,丁宁,PROPN
52781,又,ADV
52782,射,VERB
52783,汰,NOUN
52784,辀,NOUN
52785,以,VERB
52786,贯,NOUN
52787,笠,NOUN
52788,毂,NOUN
52789,师,NOUN
52790,惧,NOUN
52791,退,VERB
52792,王,NOUN
52793,使,VERB
52794,巡,VERB
52795,师,VERB
52796,曰,VERB
52797,吾,PRON
52798,先,NOUN
52799,君,NOUN
52800,文,PROPN
52801,王,NOUN
52802,克,VERB
52803,息,VERB
52804,获,NOUN
52805,三,NUM
52806,矢,NOUN
52807,焉,PART
52808,伯,NOUN
52809,棼,NOUN
52810,窃,VERB
52811,其,PRON
52812,二,NUM
52813,尽,NOUN
52814,于,ADP
52815,是,PRON
52816,矣,PART
52817,鼓,VERB
52818,而,CCONJ
52819,进,VERB
52820,之,PRON
52821,遂,ADV
52822,灭,VERB
52823,若敖,PROPN
52824,氏,NOUN
52825,初,NOUN
52826,若敖,PROPN
52827,娶,VERB
52828,于,ADP
52829,云,VERB
52830,阝,NOUN
52831,生,VERB
52832,斗,PROPN
52833,伯,NOUN
52834,比,PROPN
52835,若敖,PROPN
52836,卒,VERB
52837,従,VERB
52838,其,PRON
52839,母,NOUN
52840,畜,VERB
52841,于,ADP
52842,云,VERB
52843,阝,NOUN
52844,淫,VERB
52845,于,ADP
52846,云,VERB
52847,阝,NOUN
52848,子,NOUN
52849,之,SCONJ
52850,女,NOUN
52851,生,VERB
52852,子,NOUN
52853,文,PROPN
52854,焉,ADV
52855,云,VERB
52856,阝,NOUN
52857,夫,NOUN
52858,人,NOUN
52859,使,VERB
52860,弃,NOUN
52861,诸,NOUN
52862,梦,NOUN
52863,中,NOUN
52864,虎,NOUN
52865,乳,VERB
52866,之,PRON
52867,云,VERB
52868,阝,NOUN
52869,子,NOUN
52870,田,PROPN
52871,见,PROPN
52872,之,SCONJ
52873,惧,NOUN
52874,而,CCONJ
52875,归,VERB
52876,以,ADV
52877,告,VERB
52878,遂,ADV
52879,使,VERB
52880,收,VERB
52881,之,PRON
52882,楚,PROPN
52883,人,NOUN
52884,谓,VERB
52885,乳,VERB
52886,谷,NOUN
52887,谓,NOUN
52888,虎,NOUN
52889,於,ADP
52890,菟,NOUN
52891,故,ADV
52892,命,VERB
52893,之,PRON
52894,曰,VERB
52895,斗,NOUN
52896,谷,NOUN
52897,於,ADP
52898,菟,NOUN
52899,以,VERB
52900,其,PRON
52901,女,NOUN
52902,妻,NOUN
52903,伯,NOUN
52904,比,VERB
52905,实,NOUN
52906,为,ADV
52907,令,VERB
52908,尹,PROPN
52909,子文,PROPN
52910,其,PRON
52911,孙,NOUN
52912,箴,NOUN
52913,尹,PROPN
52914,克黄,PROPN
52915,使,VERB
52916,于,ADP
52917,齐,PROPN
52918,还,NOUN
52919,及,VERB
52920,宋,PROPN
52921,闻,NOUN
52922,乱,NOUN
52923,其,PRON
52924,人,NOUN
52925,曰,VERB
52926,不,ADV
52927,可,AUX
52928,以,VERB
52929,入,VERB
52930,矣,PART
52931,箴,PROPN
52932,尹,PROPN
52933,曰,VERB
52934,弃,NOUN
52935,君,NOUN
52936,之,SCONJ
52937,命,NOUN
52938,独,NOUN
52939,谁,NOUN
52940,受,VERB
52941,之,PRON
52942,尹,VERB
52943,天,NOUN
52944,也,PART
52945,天,NOUN
52946,可,AUX
52947,逃,VERB
52948,乎,PART
52949,遂,ADV
52950,归,VERB
52951,复,VERB
52952,命,NOUN
52953,而,CCONJ
52954,自,PRON
52955,拘,VERB
52956,于,ADP
52957,司败,PROPN
52958,王,NOUN
52959,思子,PROPN
52960,文,PROPN
52961,之,SCONJ
52962,治,VERB
52963,楚,PROPN
52964,国,NOUN
52965,也,PART
52966,曰,VERB
52967,子,NOUN
52968,文,PROPN
52969,无,NOUN
52970,后,NOUN
52971,何,PRON
52972,以,VERB
52973,劝,VERB
52974,善,NOUN
52975,使,VERB
52976,复,VERB
52977,其,PRON
52978,所,NOUN
52979,改,VERB
52980,命,NOUN
52981,曰,VERB
52982,生,NOUN
52983,冬,NOUN
52984,楚,PROPN
52985,子,NOUN
52986,伐,VERB
52987,郑,PROPN
52988,郑,NOUN
52989,未,ADV
52990,服,VERB
52991,也,PART
52992,宣,PROPN
52993,公,NOUN
52994,五,NUM
52995,年,NOUN
52996,【,VERB
52997,经,NOUN
52998,】,NOUN
52999,五,NUM
53000,年,NOUN
53001,春,NOUN
53002,公,NOUN
53003,如,VERB
53004,齐,NOUN
53005,夏,PROPN
53006,公,NOUN
53007,至,VERB
53008,自,ADP
53009,齐秋,NOUN
53010,九,NUM
53011,月,NOUN
53012,齐,PROPN
53013,高,PROPN
53014,固,PROPN
53015,来,PROPN
53016,逆,VERB
53017,叔,NOUN
53018,姬,NOUN
53019,叔,NOUN
53020,孙,PROPN
53021,得,VERB
53022,臣,NOUN
53023,卒,NOUN
53024,冬,NOUN
53025,齐,PROPN
53026,高,PROPN
53027,固,ADV
53028,及,ADP
53029,子叔,PROPN
53030,姬,NOUN
53031,来,NOUN
53032,楚,PROPN
53033,人,NOUN
53034,伐,VERB
53035,郑,PROPN
53036,【,VERB
53037,传,NOUN
53038,】,NOUN
53039,五,NUM
53040,年,NOUN
53041,春,NOUN
53042,公,NOUN
53043,如,VERB
53044,齐,PROPN
53045,高,PROPN
53046,固,ADV
53047,使,VERB
53048,齐,PROPN
53049,侯,NOUN
53050,止,VERB
53051,公请叔,PROPN
53052,姬,NOUN
53053,焉,PART
53054,夏,PROPN
53055,公,NOUN
53056,至,VERB
53057,自,PRON
53058,齐,NOUN
53059,书,VERB
53060,过,NOUN
53061,也,PART
53062,秋,NOUN
53063,九,NUM
53064,月,NOUN
53065,齐,NOUN
53066,高,VERB
53067,固,ADV
53068,来,VERB
53069,逆,VERB
53070,女,NOUN
53071,自,PRON
53072,为,VERB
53073,也,PART
53074,故,ADV
53075,书,NOUN
53076,曰,VERB
53077,逆,VERB
53078,叔,NOUN
53079,姬,NOUN
53080,即,ADV
53081,自,PRON
53082,逆,VERB
53083,也,PART
53084,冬,NOUN
53085,来,NOUN
53086,反,VERB
53087,马,NOUN
53088,也,PART
53089,楚,PROPN
53090,子,NOUN
53091,伐,VERB
53092,郑,PROPN
53093,陈,PROPN
53094,及,ADP
53095,楚,PROPN
53096,平,VERB
53097,晋,PROPN
53098,荀,PROPN
53099,林,PROPN
53100,父,NOUN
53101,救,VERB
53102,郑,NOUN
53103,伐,VERB
53104,陈,PROPN
53105,宣,PROPN
53106,公,NOUN
53107,六,NUM
53108,年,NOUN
53109,【,VERB
53110,经,NOUN
53111,】,NOUN
53112,六,NUM
53113,年,NOUN
53114,春,NOUN
53115,晋,NOUN
53116,赵,NOUN
53117,盾,NOUN
53118,卫,NOUN
53119,孙,PROPN
53120,免,VERB
53121,侵,VERB
53122,陈,NOUN
53123,夏,PROPN
53124,四,NUM
53125,月,NOUN
53126,秋,NOUN
53127,八,NUM
53128,月,NOUN
53129,螽,NOUN
53130,冬,NOUN
53131,十,NUM
53132,月,NOUN
53133,【,VERB
53134,传,NOUN
53135,】,NOUN
53136,六,NUM
53137,年,NOUN
53138,春,NOUN
53139,晋,NOUN
53140,卫,NOUN
53141,侵,VERB
53142,陈,NOUN
53143,陈,NOUN
53144,即,VERB
53145,楚,PROPN
53146,故,NOUN
53147,也,PART
53148,夏,PROPN
53149,定,PROPN
53150,王,NOUN
53151,使,VERB
53152,子服,PROPN
53153,求,PROPN
53154,后,NOUN
53155,于,ADP
53156,齐,PROPN
53157,秋,NOUN
53158,赤,NOUN
53159,狄,NOUN
53160,伐,VERB
53161,晋,PROPN
53162,围,NOUN
53163,怀,NOUN
53164,及,VERB
53165,邢丘,PROPN
53166,晋,PROPN
53167,侯,NOUN
53168,欲,AUX
53169,伐,VERB
53170,之,PRON
53171,中,NOUN
53172,行,VERB
53173,桓子,PROPN
53174,曰,VERB
53175,使,VERB
53176,疾,VERB
53177,其,PRON
53178,民,NOUN
53179,以,ADV
53180,盈,VERB
53181,其,PRON
53182,贯,NOUN
53183,将,ADV
53184,可,AUX
53185,殪,VERB
53186,也,PART
53187,《,NOUN
53188,周,VERB
53189,书,NOUN
53190,》,NOUN
53191,曰,VERB
53192,‘,NOUN
53193,殪,VERB
53194,戎,NOUN
53195,殷,PROPN
53196,‘,NOUN
53197,此,PRON
53198,类,NOUN
53199,之,SCONJ
53200,谓,NOUN
53201,也,PART
53202,冬,NOUN
53203,召,VERB
53204,桓,PROPN
53205,公,NOUN
53206,逆,VERB
53207,王,NOUN
53208,后,NOUN
53209,于,ADP
53210,齐,PROPN
53211,楚,PROPN
53212,人,NOUN
53213,伐,VERB
53214,郑,PROPN
53215,取,VERB
53216,成,VERB
53217,而,CCONJ
53218,还,VERB
53219,郑,PROPN
53220,公,NOUN
53221,子,NOUN
53222,曼,PROPN
53223,满,PROPN
53224,与,PROPN
53225,王,PROPN
53226,子伯,PROPN
53227,廖,PROPN
53228,语,PROPN
53229,欲,AUX
53230,为,PROPN
53231,卿,NOUN
53232,伯,PROPN
53233,廖,PROPN
53234,告,VERB
53235,人,NOUN
53236,曰,VERB
53237,无,VERB
53238,德,NOUN
53239,而,CCONJ
53240,贪,VERB
53241,其,PRON
53242,在,VERB
53243,《,NOUN
53244,周,PROPN
53245,易,VERB
53246,》,NOUN
53247,《,NOUN
53248,丰,NOUN
53249,》,NOUN
53250,三,NUM
53251,之,SCONJ
53252,《,NOUN
53253,离,NOUN
53254,》,NOUN
53255,三,NUM
53256,弗,ADV
53257,过,VERB
53258,之,PRON
53259,矣,PART
53260,间,NOUN
53261,一,NUM
53262,岁,NOUN
53263,郑,NOUN
53264,人,NOUN
53265,杀,VERB
53266,之,PRON
53267,宣,PROPN
53268,公,NOUN
53269,七,NUM
53270,年,NOUN
53271,【,VERB
53272,经】,NOUN
53273,七,NUM
53274,年,NOUN
53275,春卫,PROPN
53276,侯,NOUN
53277,使,VERB
53278,孙,PROPN
53279,良,PROPN
53280,夫,NOUN
53281,来,NOUN
53282,盟,VERB
53283,夏,PROPN
53284,公,NOUN
53285,会,NOUN
53286,齐,PROPN
53287,侯,NOUN
53288,伐,VERB
53289,莱,PROPN
53290,秋,NOUN
53291,公,NOUN
53292,至,VERB
53293,自,PRON
53294,伐,VERB
53295,莱,PROPN
53296,大,VERB
53297,旱,NOUN
53298,冬,NOUN
53299,公,NOUN
53300,会,NOUN
53301,晋,PROPN
53302,侯,NOUN
53303,宋,PROPN
53304,公卫,PROPN
53305,侯,NOUN
53306,郑,PROPN
53307,伯,NOUN
53308,曹,PROPN
53309,伯,NOUN
53310,于,ADP
53311,黑壤,PROPN
53312,【,VERB
53313,传,NOUN
53314,】,NOUN
53315,七,NUM
53316,年,NOUN
53317,春,NOUN
53318,卫,NOUN
53319,孙,PROPN
53320,桓子,PROPN
53321,来,VERB
53322,盟,NOUN
53323,始,ADV
53324,通,VERB
53325,且,ADV
53326,谋,NOUN
53327,会,NOUN
53328,晋,NOUN
53329,也,PART
53330,夏,PROPN
53331,公,NOUN
53332,会,VERB
53333,齐,PROPN
53334,侯,NOUN
53335,伐,VERB
53336,莱,PROPN
53337,不,ADV
53338,与,VERB
53339,谋,NOUN
53340,也,PART
53341,凡,ADV
53342,师,NOUN
53343,出,VERB
53344,与,NOUN
53345,谋,NOUN
53346,曰,VERB
53347,及,VERB
53348,不,ADV
53349,与,VERB
53350,某,PRON
53351,曰,VERB
53352,会,NOUN
53353,赤,NOUN
53354,狄,NOUN
53355,侵,VERB
53356,晋,NOUN
53357,取,VERB
53358,向,VERB
53359,阴,NOUN
53360,之,SCONJ
53361,禾,NOUN
53362,郑,NOUN
53363,及,VERB
53364,晋,NOUN
53365,平,VERB
53366,公,NOUN
53367,子,NOUN
53368,宋,PROPN
53369,之,SCONJ
53370,谋,NOUN
53371,也,PART
53372,故,ADV
53373,相,NOUN
53374,郑,PROPN
53375,伯,NOUN
53376,以,VERB
53377,会,NOUN
53378,冬,NOUN
53379,盟,VERB
53380,于,ADP
53381,黑壤,PROPN
53382,王,NOUN
53383,叔,NOUN
53384,桓,PROPN
53385,公,NOUN
53386,临,VERB
53387,之,PRON
53388,以,VERB
53389,谋,NOUN
53390,不,ADV
53391,睦,VERB
53392,晋,PROPN
53393,侯,NOUN
53394,之,SCONJ
53395,立,VERB
53396,也,PART
53397,公,NOUN
53398,不,ADV
53399,朝,VERB
53400,焉,PART
53401,又,ADV
53402,不,ADV
53403,使,VERB
53404,大,VERB
53405,夫,NOUN
53406,聘,VERB
53407,晋,PROPN
53408,人,NOUN
53409,止,VERB
53410,公,NOUN
53411,于,ADP
53412,会,PROPN
53413,盟,NOUN
53414,于,ADP
53415,黄,PROPN
53416,父,NOUN
53417,公,NOUN
53418,不,ADV
53419,与,VERB
53420,盟,NOUN
53421,以,VERB
53422,赂,VERB
53423,免,VERB
53424,故,ADV
53425,黑壤,PROPN
53426,之,SCONJ
53427,盟,NOUN
53428,不,ADV
53429,书,VERB
53430,讳,VERB
53431,之,PRON
53432,也,PART
53433,宣,PROPN
53434,公,NOUN
53435,八,NUM
53436,年,NOUN
53437,【,VERB
53438,经,NOUN
53439,】,NOUN
53440,八,NUM
53441,年,NOUN
53442,春,NOUN
53443,公,NOUN
53444,至,VERB
53445,自,ADP
53446,会,NOUN
53447,夏,NOUN
53448,六,NUM
53449,月,NOUN
53450,公,NOUN
53451,子,NOUN
53452,遂,ADV
53453,如,VERB
53454,齐,PROPN
53455,至,VERB
53456,黄,PROPN
53457,乃,ADV
53458,复,VERB
53459,辛巳,PROPN
53460,有,VERB
53461,事,NOUN
53462,于,ADP
53463,大,VERB
53464,庙仲,NOUN
53465,遂,ADV
53466,卒,VERB
53467,于,ADP
53468,垂壬午,PROPN
53469,犹,NOUN
53470,绎,NOUN
53471,万入,NOUN
53472,去,VERB
53473,籥,NOUN
53474,戊,NUM
53475,子,NOUN
53476,夫,NOUN
53477,人,NOUN
53478,赢,PROPN
53479,氏,NOUN
53480,薨,VERB
53481,晋,PROPN
53482,师,PROPN
53483,白,PROPN
53484,狄,PROPN
53485,伐,VERB
53486,秦,PROPN
53487,楚,PROPN
53488,人,NOUN
53489,灭,VERB
53490,舒,VERB
53491,蓼,NOUN
53492,秋,NOUN
53493,七,NUM
53494,月,NOUN
53495,甲,NOUN
53496,子,NOUN
53497,日,NOUN
53498,有,VERB
53499,食,VERB
53500,之,PRON
53501,既,ADV
53502,冬,NOUN
53503,十,NUM
53504,月,NOUN
53505,己,PRON
53506,丑,NUM
53507,葬,VERB
53508,我,PRON
53509,小,VERB
53510,君,NOUN
53511,敬,VERB
53512,赢,NOUN
53513,雨,NOUN
53514,不,ADV
53515,克,VERB
53516,葬,VERB
53517,庚寅,NUM
53518,日中,NOUN
53519,而,CCONJ
53520,克,VERB
53521,葬,VERB
53522,城,NOUN
53523,平,VERB
53524,阳,NOUN
53525,楚,PROPN
53526,师,NOUN
53527,伐,VERB
53528,陈,PROPN
53529,【,NOUN
53530,传,NUM
53531,】,NOUN
53532,八,NUM
53533,年,NOUN
53534,春,NOUN
53535,白,PROPN
53536,狄,PROPN
53537,及,ADP
53538,晋,PROPN
53539,平,PROPN
53540,夏,PROPN
53541,会,PROPN
53542,晋,PROPN
53543,伐,VERB
53544,秦,PROPN
53545,晋,PROPN
53546,人,NOUN
53547,获,VERB
53548,秦,PROPN
53549,谍,NOUN
53550,杀,NOUN
53551,诸,NOUN
53552,绛,NOUN
53553,市,NOUN
53554,六,NUM
53555,日,NOUN
53556,而,CCONJ
53557,苏,VERB
53558,有,VERB
53559,事,NOUN
53560,于,ADP
53561,大,VERB
53562,庙,NOUN
53563,襄仲,PROPN
53564,卒,VERB
53565,而,CCONJ
53566,绎,NOUN
53567,非,ADV
53568,礼,NOUN
53569,也,PART
53570,楚,PROPN
53571,为,PROPN
53572,众舒,PROPN
53573,叛,VERB
53574,故,ADV
53575,伐,VERB
53576,舒,PROPN
53577,蓼,NOUN
53578,灭,PROPN
53579,之,SCONJ
53580,楚,PROPN
53581,子,NOUN
53582,疆,VERB
53583,之,PRON
53584,及,VERB
53585,滑,PROPN
53586,汭,PROPN
53587,盟,NOUN
53588,吴,VERB
53589,越,VERB
53590,而,CCONJ
53591,还,VERB
53592,晋胥,PROPN
53593,克,ADV
53594,有,VERB
53595,蛊,PROPN
53596,疾,PROPN
53597,郤,VERB
53598,缺,VERB
53599,为,VERB
53600,政,NOUN
53601,秋,NOUN
53602,废胥,PROPN
53603,克,ADV
53604,使,VERB
53605,赵,PROPN
53606,朔佐,PROPN
53607,下,NOUN
53608,军,NOUN
53609,冬,NOUN
53610,葬,VERB
53611,敬,VERB
53612,赢,NOUN
53613,旱,NOUN
53614,无,NOUN
53615,麻,NOUN
53616,始,ADV
53617,用,VERB
53618,葛,NOUN
53619,茀,NOUN
53620,雨,NOUN
53621,不,ADV
53622,克,VERB
53623,葬,VERB
53624,礼,NOUN
53625,也,PART
53626,礼,NOUN
53627,卜,VERB
53628,葬,VERB
53629,先,NOUN
53630,远,NOUN
53631,日,NOUN
53632,辟,VERB
53633,不,ADV
53634,怀,VERB
53635,也,PART
53636,城,NOUN
53637,平,VERB
53638,阳,NOUN
53639,书,NOUN
53640,时,NOUN
53641,也,PART
53642,陈,NOUN
53643,及,VERB
53644,晋,NOUN
53645,平,VERB
53646,楚,PROPN
53647,师,NOUN
53648,伐,VERB
53649,陈,PROPN
53650,取,VERB
53651,成,VERB
53652,而,CCONJ
53653,还,VERB
53654,宣,PROPN
53655,公,NOUN
53656,九,NUM
53657,年,NOUN
53658,【,NUM
53659,经】,NOUN
53660,九,NUM
53661,年,NOUN
53662,春,NOUN
53663,王,NOUN
53664,正,VERB
53665,月,NOUN
53666,公,NOUN
53667,如,VERB
53668,齐,PROPN
53669,公,NOUN
53670,至,VERB
53671,自,ADP
53672,齐夏,PROPN
53673,仲孙,PROPN
53674,蔑,VERB
53675,如,VERB
53676,京师,PROPN
53677,齐,PROPN
53678,侯,NOUN
53679,伐,VERB
53680,莱,PROPN
53681,秋,NOUN
53682,取,VERB
53683,根牟,PROPN
53684,八,NUM
53685,月,NOUN
53686,滕,PROPN
53687,子,NOUN
53688,卒,VERB
53689,九,NUM
53690,月,NOUN
53691,晋,PROPN
53692,侯,NOUN
53693,宋,PROPN
53694,公卫,PROPN
53695,侯,NOUN
53696,郑,PROPN
53697,伯,NOUN
53698,曹,PROPN
53699,伯会,PROPN
53700,于,ADP
53701,扈,PROPN
53702,晋,PROPN
53703,荀,PROPN
53704,林,PROPN
53705,父,NOUN
53706,帅,PROPN
53707,师,PROPN
53708,伐,VERB
53709,陈,PROPN
53710,辛酉,NUM
53711,晋,PROPN
53712,侯,NOUN
53713,黑,VERB
53714,臀,NOUN
53715,卒,VERB
53716,于,ADP
53717,扈,VERB
53718,冬,NOUN
53719,十,NUM
53720,月,NOUN
53721,癸酉,NOUN
53722,卫,PROPN
53723,侯,NOUN
53724,郑,PROPN
53725,卒,VERB
53726,宋,PROPN
53727,人,NOUN
53728,围,VERB
53729,滕,PROPN
53730,楚,PROPN
53731,子,NOUN
53732,伐,VERB
53733,郑,PROPN
53734,晋,NOUN
53735,郤,VERB
53736,缺,VERB
53737,帅,NOUN
53738,师,NOUN
53739,救,VERB
53740,郑,NOUN
53741,陈,NOUN
53742,杀,VERB
53743,其,PRON
53744,大,VERB
53745,夫,NOUN
53746,洩,NOUN
53747,冶,VERB
53748,【,VERB
53749,传】,NOUN
53750,九,NUM
53751,年,NOUN
53752,春,NOUN
53753,王,NOUN
53754,使,VERB
53755,来,PROPN
53756,征,VERB
53757,聘,VERB
53758,夏,PROPN
53759,孟,PROPN
53760,献,PROPN
53761,于,ADP
53762,聘,VERB
53763,于,ADP
53764,周,PROPN
53765,王,NOUN
53766,以,VERB
53767,为,PRON
53768,有,VERB
53769,礼,NOUN
53770,厚,ADV
53771,贿,VERB
53772,之,PRON
53773,秋,NOUN
53774,取,VERB
53775,根牟,PROPN
53776,言,NOUN
53777,易,VERB
53778,也,PART
53779,滕,PROPN
53780,昭,PROPN
53781,公,NOUN
53782,卒,VERB
53783,会,VERB
53784,于,ADP
53785,扈,VERB
53786,讨,NOUN
53787,不,ADV
53788,睦,VERB
53789,也,PART
53790,陈,NOUN
53791,侯,NOUN
53792,不,ADV
53793,会,VERB
53794,晋,VERB
53795,荀,PROPN
53796,林,NOUN
53797,父,NOUN
53798,以,VERB
53799,诸,NOUN
53800,侯,NOUN
53801,之,SCONJ
53802,师,NOUN
53803,伐,VERB
53804,陈,PROPN
53805,晋,PROPN
53806,侯,NOUN
53807,卒,VERB
53808,于,ADP
53809,扈,NOUN
53810,乃,ADV
53811,还,VERB
53812,冬,NOUN
53813,宋,PROPN
53814,人,NOUN
53815,围,VERB
53816,滕,PROPN
53817,因,VERB
53818,其,PRON
53819,丧,NOUN
53820,也,PART
53821,陈,PROPN
53822,灵,PROPN
53823,公,NOUN
53824,与,PROPN
53825,孔宁,PROPN
53826,仪,PROPN
53827,行,VERB
53828,父,NOUN
53829,通,VERB
53830,于,ADP
53831,夏,PROPN
53832,姬,NOUN
53833,皆,ADV
53834,衷,VERB
53835,其,PRON
53836,礻,NOUN
53837,日,NOUN
53838,服,VERB
53839,以,ADV
53840,戏,VERB
53841,于,ADP
53842,朝,NOUN
53843,泄,PROPN
53844,冶,PROPN
53845,谏,NOUN
53846,曰,VERB
53847,公,NOUN
53848,卿,NOUN
53849,宣,VERB
53850,淫,VERB
53851,民,NOUN
53852,无,ADV
53853,效,VERB
53854,焉,PART
53855,且,ADV
53856,闻,NOUN
53857,不,ADV
53858,令,VERB
53859,君,NOUN
53860,其,PART
53861,纳,VERB
53862,之,PRON
53863,公,NOUN
53864,曰,VERB
53865,吾,PRON
53866,能,AUX
53867,改,VERB
53868,矣,PART
53869,公,NOUN
53870,告,VERB
53871,二,NUM
53872,子,NOUN
53873,二,NUM
53874,子,NOUN
53875,请,ADV
53876,杀,VERB
53877,之,PRON
53878,公,NOUN
53879,弗,ADV
53880,禁,VERB
53881,遂,ADV
53882,杀,VERB
53883,泄,VERB
53884,冶,VERB
53885,孔子,PROPN
53886,曰,VERB
53887,《,NOUN
53888,诗,NOUN
53889,》,NOUN
53890,云,VERB
53891,‘,VERB
53892,民,NOUN
53893,之,SCONJ
53894,多,VERB
53895,辟,VERB
53896,无,PRON
53897,自,PRON
53898,立,VERB
53899,辟,VERB
53900,’,VERB
53901,其,PRON
53902,泄,VERB
53903,冶,VERB
53904,之,SCONJ
53905,谓,NOUN
53906,乎,PART
53907,楚,PROPN
53908,子,NOUN
53909,为,VERB
53910,厉,NOUN
53911,之,SCONJ
53912,役,NOUN
53913,故,ADV
53914,伐,VERB
53915,郑,PROPN
53916,晋,PROPN
53917,郤,VERB
53918,缺,ADV
53919,救,VERB
53920,郑,PROPN
53921,",",PROPN
53922,郑,PROPN
53923,伯,NOUN
53924,败,PROPN
53925,楚,PROPN
53926,师,NOUN
53927,于,ADP
53928,柳,PROPN
53929,棼国,PROPN
53930,人,NOUN
53931,皆,ADV
53932,喜,VERB
53933,",",PRON
53934,唯,ADV
53935,子良,PROPN
53936,忧,VERB
53937,曰,VERB
53938,是,PRON
53939,国,NOUN
53940,之,SCONJ
53941,灾,NOUN
53942,也,PART
53943,吾,PRON
53944,死,VERB
53945,无,NOUN
53946,日,NOUN
53947,矣,PART
53948,宣,PROPN
53949,公,NOUN
53950,十,NUM
53951,年,NOUN
53952,【,VERB
53953,经,NOUN
53954,】,NOUN
53955,十,NUM
53956,年,NOUN
53957,春,NOUN
53958,公,NOUN
53959,如,VERB
53960,齐,PROPN
53961,公,NOUN
53962,至,VERB
53963,自,ADP
53964,齐,NOUN
53965,齐,NOUN
53966,人,NOUN
53967,归,VERB
53968,我,PRON
53969,济,NOUN
53970,西,NOUN
53971,田,NOUN
53972,夏,NOUN
53973,四,NUM
53974,月,NOUN
53975,丙辰,NUM
53976,日,NOUN
53977,有,VERB
53978,食,VERB
53979,之,PRON
53980,己巳,NOUN
53981,齐,NOUN
53982,侯,PROPN
53983,元,PROPN
53984,卒,VERB
